;symbol;priceChange;priceChangePercent;weightedAvgPrice;prevClosePrice;lastPrice;lastQty;bidPrice;bidQty;askPrice;askQty;openPrice;highPrice;lowPrice;volume;quoteVolume;openTime;closeTime;firstId;lastId;count;base;quot
648;KAVAUSDT;-0.00130000;-0.126;1.04155457;1.03670000;1.03440000;10.63000000;1.03280000;49.96000000;1.03460000;1840.40000000;1.03570000;1.06500000;1.02960000;437721.77000000;455911.10922500;1578137300945;1578223700945;672973;674779;1807;KAVA;USDT
649;BUSDNGN;-1.74000000;-0.485;357.75555103;357.50000000;356.71000000;1.83000000;356.71000000;1264.58000000;357.40000000;1.82000000;358.45000000;358.60000000;356.16000000;13399.13000000;4793613.13650000;1578134145971;1578220545971;7498;7558;61;;
650;BNBNGN;59.00000000;1.200;4933.56404604;4943.00000000;4977.00000000;1.70400000;4995.00000000;2.50200000;4998.00000000;0.50000000;4918.00000000;5003.00000000;4885.00000000;327.53000000;1615890.23200000;1578137228421;1578223628421;15692;15793;102;;
651;BTCNGN;29865.00000000;1.142;2621550.39173037;2614297.00000000;2646076.00000000;0.01729600;2642130.00000000;0.01735100;2650242.00000000;0.02371200;2616211.00000000;2661810.00000000;2598373.00000000;3.88189200;10176575.49325500;1578137230524;1578223630524;23277;23462;186;;
652;ARPABNB;0.00001700;2.351;0.00073818;0.00072200;0.00074000;74973.00000000;0.00073900;70912.00000000;0.00074000;17306.00000000;0.00072300;0.00076700;0.00072200;31127043.00000000;22977.32297300;1578137300682;1578223700682;232167;235978;3812;ARPA;BNB
653;ARPABTC;0.00000004;2.941;0.00000139;0.00000136;0.00000140;576578.00000000;0.00000139;1740061.00000000;0.00000140;1221899.00000000;0.00000136;0.00000144;0.00000135;109451066.00000000;152.31147684;1578137298177;1578223698177;614807;623662;8856;ARPA;BTC
654;ARPAUSDT;0.00043000;4.330;0.01022177;0.00994000;0.01036000;11865.30000000;0.01035000;113481.90000000;0.01036000;91838.90000000;0.00993000;0.01054000;0.00993000;151997138.00000000;1553679.92844700;1578137287236;1578223687236;423477;440092;16616;ARPA;USDT
655;TRXBUSD;0.00026000;1.948;0.01350702;0.01335000;0.01361000;20821.90000000;0.01358000;13488.80000000;0.01364000;6268.50000000;0.01335000;0.01386000;0.01323000;23693779.40000000;320032.33683000;1578137301370;1578223701370;518971;528850;9880;;
656;EOSBUSD;0.04230000;1.605;2.65699950;2.63510000;2.67750000;3.74000000;2.67750000;30.04000000;2.68070000;4.20000000;2.63520000;2.70000000;2.61610000;4646.83000000;12346.62498400;1578137234946;1578223634946;33875;34388;514;;
657;IOTXUSDT;0.00008900;2.575;0.00349206;0.00345600;0.00354500;18360.00000000;0.00354400;201115.00000000;0.00361700;18988.00000000;0.00345600;0.00361800;0.00339600;3832974.00000000;13384.97668100;1578137297840;1578223697840;17210;17418;209;IOTX;USDT
658;RLCUSDT;-0.01330000;-3.237;0.40454637;0.41130000;0.39760000;723.85000000;0.39570000;198.00000000;0.39760000;1328.20000000;0.41090000;0.42550000;0.39120000;305527.56000000;123600.06604400;1578137301733;1578223701733;85808;87315;1508;RLC;USDT
659;MCOUSDT;0.20800000;5.168;4.13058507;4.02900000;4.23300000;2.59800000;4.22500000;80.00000000;4.23800000;80.00000000;4.02500000;4.25800000;4.00900000;29351.53100000;121238.99583700;1578137295549;1578223695549;102652;103655;1004;MCO;USDT
660;XLMBUSD;0.00047000;1.039;0.04533079;0.04553000;0.04572000;443.40000000;0.04533000;550.00000000;0.04557000;550.10000000;0.04525000;0.04593000;0.04510000;38941.80000000;1765.26259400;1578137291933;1578223691933;7155;7189;35;;
661;ADABUSD;0.00060000;1.771;0.03443037;0.03391000;0.03448000;2960.40000000;0.03447000;2110.10000000;0.03456000;3865.10000000;0.03388000;0.03474000;0.03380000;179956.60000000;6195.97170200;1578137249590;1578223649590;8612;8671;60;;
662;CTXCBNB;0.00000200;0.041;0.00498839;0.00480100;0.00482200;25.00000000;0.00478700;1108.00000000;0.00484000;37.00000000;0.00482000;0.00520000;0.00477800;89205.00000000;444.98898900;1578137301743;1578223701743;23129;23613;485;CTXC;BNB
663;CTXCBTC;0.00000008;0.887;0.00000936;0.00000905;0.00000910;4.00000000;0.00000907;713.00000000;0.00000910;185.00000000;0.00000902;0.00000975;0.00000897;3730883.00000000;34.93862157;1578137301682;1578223701682;236390;241531;5142;CTXC;BTC
664;CTXCUSDT;0.00210000;3.187;0.06901758;0.06660000;0.06800000;3299.55000000;0.06750000;368.51000000;0.06810000;375.64000000;0.06590000;0.07110000;0.06590000;1304053.72000000;90002.63696400;1578137301633;1578223701633;59124;60295;1172;CTXC;USDT
665;BCHBNB;-0.39300000;-2.411;16.09044785;16.29300000;15.90400000;0.33300000;15.85100000;0.05100000;15.89200000;0.14200000;16.29700000;16.40400000;15.79800000;355.16300000;5714.73172900;1578137300449;1578223700449;17834;18529;696;BCH;BNB
666;BCHBTC;-0.00062900;-2.056;0.03029183;0.03059000;0.02996100;0.13700000;0.02994000;0.03400000;0.02995500;2.00100000;0.03059000;0.03072800;0.02976000;22449.17200000;680.02644847;1578137299877;1578223699877;521339;534452;13114;BCH;BTC
667;BCHUSDT;-1.59000000;-0.710;223.58350753;224.00000000;222.43000000;1.75000000;222.44000000;4.84951000;222.47000000;0.04725000;224.02000000;227.63000000;220.13000000;105255.92478000;23533488.85041350;1578137301241;1578223701241;1250766;1316531;65766;BCH;USDT
668;BCHUSDC;-2.08000000;-0.927;223.22856472;222.97000000;222.29000000;3.00000000;222.14000000;2.24748000;222.57000000;3.50000000;224.37000000;227.01000000;220.01000000;1196.76258000;267151.59304100;1578137292343;1578223692343;14920;15384;465;;
669;BCHTUSD;-2.20000000;-0.979;223.52442688;223.84000000;222.43000000;5.00000000;222.17000000;2.53710000;222.46000000;2.00000000;224.63000000;227.25000000;219.80000000;1994.20990000;445754.62498320;1578137296199;1578223696199;16378;17369;992;;
670;BCHPAX;-1.44000000;-0.644;223.02172207;223.57000000;222.25000000;1.00000000;222.18000000;2.24748000;222.88000000;2.78113000;223.69000000;227.15000000;220.45000000;157.68734000;35167.70211580;1578137294187;1578223694187;6379;6486;108;;
671;BCHBUSD;-1.62000000;-0.724;223.18666304;223.82000000;222.16000000;0.95784000;222.24000000;0.24326000;222.52000000;1.21136000;223.78000000;227.18000000;220.16000000;255.07870000;56930.16386550;1578137276569;1578223676569;12603;13104;502;;
672;BTCRUB;4638.00000000;1.019;457606.24826913;454525.00000000;459636.00000000;0.03173300;460424.00000000;0.02555700;460582.00000000;0.01481300;454998.00000000;464057.00000000;450711.00000000;4.77564000;2185362.70348400;1578137229609;1578223629609;16977;17242;266;;
673;ETHRUB;117.00000000;1.416;8348.06854330;8256.00000000;8378.50000000;1.17382000;8368.80000000;0.72586000;8400.30000000;0.37500000;8261.50000000;8477.40000000;8258.80000000;25.09615000;209504.38037300;1578136952705;1578223352705;7672;7749;78;;
674;XRPRUB;0.13500000;1.132;12.01944323;12.01200000;12.05800000;40.00000000;12.01300000;25.00000000;12.05400000;177.30000000;11.92300000;12.08100000;11.88400000;4060.60000000;48806.15120000;1578136689729;1578223089729;8601;8635;35;;
675;BNBRUB;12.94000000;1.512;861.08982948;856.65000000;868.68000000;11.64000000;868.73000000;3.30000000;871.68000000;6.52000000;855.74000000;874.88000000;846.44000000;181.80000000;156546.13100000;1578137227679;1578223627679;7334;7395;62;;
676;TROYBNB;-0.00001190;-2.535;0.00046336;0.00046750;0.00045760;5030.00000000;0.00045750;603.00000000;0.00046150;12968.00000000;0.00046950;0.00048080;0.00045490;3083479.00000000;1428.76733190;1578137227485;1578223627485;144913;145213;301;TROY;BNB
677;TROYBTC;-0.00000002;-2.247;0.00000088;0.00000089;0.00000087;148961.00000000;0.00000086;6320867.00000000;0.00000087;3560664.00000000;0.00000089;0.00000090;0.00000086;33890924.00000000;29.73586107;1578137300530;1578223700530;705395;706527;1133;TROY;BTC
678;TROYUSDT;-0.00005380;-0.832;0.00646586;0.00645590;0.00641060;72162.00000000;0.00641050;23122.00000000;0.00641060;44068.00000000;0.00646440;0.00656160;0.00638770;14523208.00000000;93904.99134730;1578137227528;1578223627528;429085;429688;604;TROY;USDT
679;BUSDRUB;-0.02100000;-0.034;61.98997727;62.00000000;61.97900000;29.40000000;61.97900000;10191.60000000;62.22000000;28.00000000;62.00000000;62.00000000;61.97900000;61.60000000;3818.58260000;1578133575392;1578219975392;5186;5187;2;;
680;QTUMBUSD;0.02600000;1.618;1.63071460;1.61600000;1.63300000;24.44100000;1.62900000;10.50900000;1.63200000;15.33500000;1.60700000;1.66500000;1.60100000;2433.56800000;3968.45487500;1578137275601;1578223675601;4489;4571;83;;
681;VETBUSD;0.00019100;3.557;0.00558911;0.00534000;0.00556100;89177.00000000;0.00553300;11709.00000000;0.00558100;4572.00000000;0.00537000;0.00568400;0.00537000;3760478.00000000;21017.73465500;1578137276308;1578223676308;13549;13770;222;;
682;VITEBNB;-0.00005000;-5.754;0.00081511;0.00086900;0.00081900;86.00000000;0.00081900;4989.00000000;0.00082700;1389.00000000;0.00086900;0.00091300;0.00078300;980404.00000000;799.13562700;1578137291779;1578223691779;17492;17906;415;VITE;BNB
683;VITEBTC;-0.00000008;-4.908;0.00000156;0.00000162;0.00000155;126020.00000000;0.00000155;4989.00000000;0.00000156;58268.00000000;0.00000163;0.00000164;0.00000147;28904985.00000000;45.21422911;1578137236649;1578223636649;122927;126500;3574;VITE;BTC
684;VITEUSDT;-0.00044000;-3.685;0.01143126;0.01198000;0.01150000;3296.00000000;0.01147000;7774.00000000;0.01150000;0.20000000;0.01194000;0.01205000;0.01095000;5529856.80000000;63213.21735900;1578137160596;1578223560596;31418;32353;936;VITE;USDT
685;FTTBNB;-0.00690000;-4.329;0.15620096;0.15870000;0.15250000;363.00000000;0.15240000;5.33000000;0.15260000;13466.48000000;0.15940000;0.16010000;0.15250000;35008.12000000;5468.30211400;1578137229090;1578223629090;12768;13058;291;FTT;BNB
686;FTTBTC;-0.00001120;-3.748;0.00029062;0.00029880;0.00028760;68.83000000;0.00028760;58.11000000;0.00028790;417.30000000;0.00029880;0.00029950;0.00028760;104680.22000000;30.42261581;1578137269320;1578223669320;33887;34282;396;FTT;BTC
687;FTTUSDT;-0.05200000;-2.374;2.16585055;2.19200000;2.13800000;1000.00000000;2.13500000;8940.51700000;2.13800000;12616.46400000;2.19000000;2.20000000;2.13500000;57083.62100000;123634.59171400;1578137264363;1578223664363;30011;30465;455;FTT;USDT
688;BTCTRY;728.00000000;1.675;43725.58145645;43727.00000000;44186.00000000;0.01498500;44257.00000000;0.01414800;44400.00000000;0.02853400;43458.00000000;44575.00000000;43366.00000000;0.31972300;13980.07408000;1578137240948;1578223640948;904;940;37;;
689;BNBTRY;2.01000000;2.465;82.13115992;82.31000000;83.55000000;2.30000000;83.48000000;7.37000000;83.79000000;6.46000000;81.54000000;83.55000000;81.54000000;29.14000000;2393.30200000;1578137010052;1578223410052;440;459;20;;
690;BUSDTRY;0.00000000;0.000;5.97384850;5.98100000;5.98100000;198.83000000;5.95600000;4799.59000000;5.98100000;3037.88000000;5.98100000;5.98100000;5.95600000;698.70000000;4173.92795000;1578133282146;1578219682146;68;70;3;;
691;ETHTRY;13.08000000;1.644;805.65171773;798.95000000;808.49000000;0.64802000;804.42000000;0.32555000;807.70000000;0.38306000;795.41000000;808.49000000;795.41000000;1.81914000;1465.59326580;1578136930134;1578223330134;232;243;12;;
692;XRPTRY;0.01200000;1.045;1.14955491;1.15000000;1.16000000;94.00000000;1.15600000;82.31000000;1.15900000;366.52000000;1.14800000;1.16400000;1.14200000;3278.94000000;3769.32157000;1578136726935;1578223126935;177;197;21;;
693;USDTTRY;0.03200000;0.538;5.97801141;5.97200000;5.98000000;3.51000000;5.95500000;3665.28000000;5.98000000;3891.74000000;5.94800000;5.99000000;5.94800000;12707.40000000;75964.98221000;1578137218946;1578223618946;394;428;35;;
694;USDTRUB;0.21400000;0.346;61.94748950;62.15200000;62.11700000;162.10000000;61.97400000;9393.00000000;62.11600000;107.80000000;61.90300000;62.15200000;61.87300000;11255.10000000;697225.18910000;1578137179170;1578223579170;1223;1291;69;;
695;BTCEUR;115.66000000;1.769;6606.72277901;6586.27000000;6655.44000000;0.00025000;6640.27000000;0.01898300;6659.09000000;0.00160000;6539.78000000;6699.28000000;6520.12000000;2.89887000;19152.03046239;1578137230916;1578223630916;143;305;163;;
696;ETHEUR;2.60000000;2.178;120.10878555;119.64000000;122.00000000;0.61794000;120.72000000;0.22958000;121.22000000;0.39288000;119.40000000;122.00000000;119.29000000;5.51486000;662.38313710;1578137251265;1578223651265;70;83;14;;
697;BNBEUR;0.24860000;2.028;12.42020837;12.35490000;12.50470000;1.00000000;12.53300000;5.88000000;12.54310000;1.00000000;12.25610000;12.66270000;12.12240000;3910.71000000;48571.83306500;1578137227482;1578223627482;51;203;153;;
698;XRPEUR;0.00180000;1.046;0.17186735;0.17254000;0.17389000;991.70000000;0.17327000;184.90000000;0.17386000;215.30000000;0.17209000;0.17442000;0.17128000;73471.10000000;12627.28360500;1578137236059;1578223636059;59;121;63;;
699;EURBUSD;0.00330000;0.296;1.11716874;1.11770000;1.11720000;7048.89000000;1.11390000;5751.54000000;1.11720000;1286.13000000;1.11390000;1.11720000;1.11390000;7116.31000000;7950.11904600;1578105945606;1578192345606;18;79;62;;
700;EURUSDT;-0.00100000;-0.089;1.11843980;1.11900000;1.11750000;1664.32000000;1.11600000;4002.43000000;1.11750000;6091.97000000;1.11850000;1.11920000;1.11540000;86437.91000000;96675.59849900;1578137047454;1578223447454;148;309;162;EUR;USDT
